央视,#genre# 
第三季第17集,https://play.hhuus.com/play/RdGAxE7a/index.m3u8 
第三季第18集,https://play.hhuus.com/play/5eVWr9Ma/index.m3u8 
第三季第19集,https://play.hhuus.com/play/Qe1MqDRe/index.m3u8 
第三季第20集,https://play.hhuus.com/play/wdLGDRwb/index.m3u8 
第三季第21集,https://play.hhuus.com/play/zbqo592e/index.m3u8 
第三季第22集,https://play.hhuus.com/play/vbmk6POe/index.m3u8 
第三季第23集,https://play.hhuus.com/play/mepnKl2b/index.m3u8 
第三季第24集,https://play.hhuus.com/play/lejBMNRe/index.m3u8 
第三季第25集,https://play.hhuus.com/play/1aKGBRRa/index.m3u8 
第三季第26集,https://play.hhuus.com/play/Yerp5nEb/index.m3u8 
第三季第27集,https://play.hhuus.com/play/1aMXg25e/index.m3u8 
第三季第28集,https://play.hhuus.com/play/rb2XroNe/index.m3u8 
第三季第29集,https://play.hhuus.com/play/lejBMkle/index.m3u8 
第三季第30集,https://play.hhuus.com/play/Rb42wJ1e/index.m3u8 
第三季第31集,https://play.hhuus.com/play/9b6Myvla/index.m3u8 
第三季第32集,https://play.hhuus.com/play/Ddwx5lRe/index.m3u8 
第三季第33集,https://play.hhuus.com/play/9b6Myjna/index.m3u8 
第三季第34集,https://play.hhuus.com/play/Yerp5vKb/index.m3u8 
第三季第35集,https://play.hhuus.com/play/9avw5zXb/index.m3u8 
第三季第36集,https://play.hhuus.com/play/Xe0MpmKa/index.m3u8 
第三季第37集,https://play.hhuus.com/play/nel0LP5e/index.m3u8 
第三季第38集,https://play.hhuus.com/play/negyKG3b/index.m3u8 
第三季第39集,https://play.hhuus.com/play/Rb42wqne/index.m3u8 
第三季第40集,https://play.hhuus.com/play/yb8gAxLa/index.m3u8 
第三季第41集,https://play.hhuus.com/play/lejBMPRe/index.m3u8 
第三季第42集,https://play.hhuus.com/play/6dBvpyXd/index.m3u8 
第三季第43集,https://play.hhuus.com/play/7axy5m9b/index.m3u8 
第三季第44集,https://play.hhuus.com/play/yb8gAlma/index.m3u8 
第三季第45集,https://play.hhuus.com/play/0dNGjR6e/index.m3u8 
第三季第46集,https://play.hhuus.com/play/vbmk6gOe/index.m3u8 
第三季第47集,https://play.hhuus.com/play/Xe0MpBva/index.m3u8 
第三季第48集,https://play.hhuus.com/play/5eVWrkWa/index.m3u8 
第三季第49集,https://play.hhuus.com/play/1aMXg6Ae/index.m3u8 
第三季第50集,https://play.hhuus.com/play/9aAroxOb/index.m3u8 
第三季第51集,https://play.hhuus.com/play/xbomK03e/index.m3u8 
第三季第53集完结,https://play.hhuus.com/play/NbW1vRJe/index.m3u8 
第四季第2集,https://play.hhuus.com/play/1aMxkjme/index.m3u8 
第四季第3集,https://play.hhuus.com/play/YaOzmYEe/index.m3u8 
第四季第4集,https://play.hhuus.com/play/DdwvopXb/index.m3u8 
第四季第5集,https://play.hhuus.com/play/penj25pe/index.m3u8 
第四季第6集,https://play.hhuus.com/play/BeX2yDVb/index.m3u8 
第四季第7集,https://play.hhuus.com/play/RdGo165d/index.m3u8 
第四季第8集,https://play.hhuus.com/play/Ddwvojrb/index.m3u8 
第四季第9集,https://play.hhuus.com/play/PdyxqlRb/index.m3u8 
第四季第10集,https://play.hhuus.com/play/Rb4PAxJb/index.m3u8 
第四季第11集,https://play.hhuus.com/play/YernjR2e/index.m3u8 
第四季第12集,https://play.hhuus.com/play/9aAgRP9d/index.m3u8 
第四季第13集,https://play.hhuus.com/play/DbDlXR6b/index.m3u8 
第四季第14集,https://play.hhuus.com/play/rb2QyRMa/index.m3u8 
第四季第15集,https://play.hhuus.com/play/yb80Gqjb/index.m3u8 
第四季第16集,https://play.hhuus.com/play/5eVKwmza/index.m3u8 
第四季第17集,https://play.hhuus.com/play/nelNZOjb/index.m3u8 
第四季第18集,https://play.hhuus.com/play/rb2Qy8za/index.m3u8 
第四季第19集,https://play.hhuus.com/play/DbDlXqKb/index.m3u8 
第四季第20集,https://play.hhuus.com/play/Xe0Pw8Le/index.m3u8 
第四季第21集,https://play.hhuus.com/play/yb80GM3b/index.m3u8 
第四季第22集,https://play.hhuus.com/play/5eVKwvXa/index.m3u8 
第四季第23集,https://play.hhuus.com/play/1aMxkZGe/index.m3u8 
第四季第24集,https://play.hhuus.com/play/penj2R7e/index.m3u8 
第四季第25集,https://play.hhuus.com/play/Rb4PA6xb/index.m3u8 
第四季第26集完结,https://play.hhuus.com/play/Ddwvo08b/index.m3u8 

电视剧,#genre#
电视剧频道1,http://zby.xjqxz.top/dsdsj1/live.m3u8
电视剧频道2,http://zby.xjqxz.top/dsdsj2/live.m3u8
电视剧频道3,http://zby.xjqxz.top/dsdsj3/live.m3u8
电视剧频道4,http://zby.xjqxz.top/gzwxj/live.m3u8
电视剧频道5,http://zby.xjqxz.top/gzgdj/live.m3u8
电视剧频道6,http://zby.xjqxz.top/gzdsj1/live.m3u8
电视剧频道7,http://zby.xjqxz.top/gzdsj2/live.m3u8
电视剧频道8,http://zby.xjqxz.top/gzdsj3/live.m3u8
电视剧频道9,http://zby.xjqxz.top/gzdsj4/live.m3u8
电视剧频道10,http://zby.xjqxz.top/gzdsj5/live.m3u8
电视剧频道11,http://zby.xjqxz.top/kzzypd2/live.m3u8
电视剧频道12,http://zby.xjqxz.top/kzzypd/live.m3u8
电视剧频道13,http://zby.xjqxz.top/dzzypd/live.m3u8
电视剧频道14,http://zby.xjqxz.top/dzzypd2/live.m3u8
电视剧频道15,http://zby.xjqxz.top/dzzypd3/live.m3u8
康熙微服私访记,http://zby.xjqxz.top/kxwfxhj/live.m3u8
甄嬛传,http://zby.xjqxz.top/live8/live.m3u8
西游记后传,https://live.metshop.top/yy/1353392400
神雕侠侣,https://live.metshop.top/yy/1351762426

熊出没之怪兽计划2,#genre# 
第1集 碎片的秘密,https://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/51c2bd00f8cc4927a64b16f9c72352a1/2000.m3u8
第2集 疯狂的游览车,https://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/35c50c9817154cff87c414b88bad0ff5/2000.m3u8
第3集 天才计划,https://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/9e555f3d0e814ba8a2ffe72df0ef3554/2000.m3u8
第4集 真假晶源,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/ba468ce97ad8452ea16b7e7c2cde8421/2000.m3u8
第5集 喷水恐龙,https://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/a217aa9d71fa4b17a882af830816d663/2000.m3u8
第6集 按摩机器人,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/c761498887814deb9b886850520150c0/2000.m3u8
第7集 重要的事,https://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/52a3d79abe264cb59968883e3e62e7cb/2000.m3u8
第8集 神秘大盗,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/ec2012edddf54768b6ca934b5b44b2e4/2000.m3u8
第9集 惊声尖叫,https://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/0cf4074c198246599cd8c02773d80372/2000.m3u8
第10集 失控的手机,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/0f4b1d8541ac4a9e994ca45c825885cf/2000.m3u8
第11集 新的希望,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/e79185bb24e84b06a477d114e241c772/2000.m3u8
第12集 熊二的“弟弟”,https://hls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/2247287e834f4504acd8376218816762/2000.m3u8
第13集 农家乐闹剧,https://hls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/1b6e05cedbef4ff4b292884fa0dffa90/2000.m3u8
第14集 暴走的衣柜,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/9a57296e9b024b1d99fbf2b55aa2c374/2000.m3u8
 第15集 龙的现身,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/ae7a960ac03a44ddb4d8edd0cd708d96/2000.m3u8

香港台湾,#genre#
纬来体育,rtmp://f13h.mine.nu/sat/tv721
港台電視33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream04/streamPlaylist.m3u8
港台電視34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8
中视,rtmp://220.130.201.73/sat/tv091
台视,rtmp://220.130.201.73/sat/tv071
民视,rtmp://220.130.201.73/sat/tv051
华视,rtmp://220.130.201.73/sat/tv111
纬来体育,rtmp://220.130.201.73/sat/tv721
纬来育乐,rtmp://220.130.201.73/sat/tv701
东森超视,rtmp://220.130.201.73/sat/tv331
纬来日本,rtmp://220.130.201.73/sat/tv771
华视,rtmp://f13h.mine.nu/sat/tv111
中视,rtmp://f13h.mine.nu/sat/tv091
台视,rtmp://f13h.mine.nu/sat/tv071
緯來日本,rtmp://f13h.mine.nu/sat/tv771
緯來育樂,rtmp://f13h.mine.nu/sat/tv701
中视HD,rtmp://f13h.mine.nu/sat/tv761
台视HD,rtmp://f13h.mine.nu/sat/tv731
民视HD,rtmp://f13h.mine.nu/sat/tv741
天映频道,https://test.zapi.us.kg/?id=celestial
天映频道,http://php.jdshipin.com:8880/xsj.php?id=celestial
天映经典,https://test.zapi.us.kg/?id=cccm
天映经典,http://php.jdshipin.com:8880/xsj.php?id=cccm
AMC电影,http://61.221.215.25:8800/hls/43/index.m3u8

联通日本,#genre#
ABCテレビ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx02&isp=10&bind=0&uin=159413&playseek=0
BS-TBS,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs04&isp=10&bind=0&uin=159413&playseek=0
BSアニマックス,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs15&isp=10&bind=0&uin=159413&playseek=0
BSテレ東,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs05&isp=10&bind=0&uin=159413&playseek=0
BSフジ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs06&isp=10&bind=0&uin=159413&playseek=0
BS日テレ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs02&isp=10&bind=0&uin=159413&playseek=0
BS朝日,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs03&isp=10&bind=0&uin=159413&playseek=0
J Sports 1,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs18&isp=10&bind=0&uin=159413&playseek=0
J Sports 2,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs19&isp=10&bind=0&uin=159413&playseek=0
J Sports 3,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs21&isp=10&bind=0&uin=159413&playseek=0
J Sports 4,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs22&isp=10&bind=0&uin=159413&playseek=0
MBS毎日放送,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx01&isp=10&bind=0&uin=159413&playseek=0
NHK BS1,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs11&isp=10&bind=0&uin=159413&playseek=0
NHK BSプレミアム,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs01&isp=10&bind=0&uin=159413&playseek=0
NHK Eテレ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd02&isp=10&bind=0&uin=159413&playseek=0
NHK 総合,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd01&isp=10&bind=0&uin=159413&playseek=0
NHK大阪 総合,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx06&isp=10&bind=0&uin=159413&playseek=0
TBS,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd04&isp=10&bind=0&uin=159413&playseek=0
TOKYO MX,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd08&isp=10&bind=0&uin=159413&playseek=0
WOWOW シネマ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs07&isp=10&bind=0&uin=159413&playseek=0
WOWOW プライム,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs12&isp=10&bind=0&uin=159413&playseek=0
WOWOW ライブ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs20&isp=10&bind=0&uin=159413&playseek=0
キッズステ???ション,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs07&isp=10&bind=0&uin=159413&playseek=0
ゴルフネットワーク,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs03&isp=10&bind=0&uin=159413&playseek=0
スカイA,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?c=0
NHK BSプレミアム,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs01&isp=10&bind=0&uin=159413&playseek=0
NHK Eテレ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd02&isp=10&bind=0&uin=159413&playseek=0
NHK 総合,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd01&isp=10&bind=0&uin=159413&playseek=0
NHK大阪 総合,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx06&isp=10&bind=0&uin=159413&playseek=0
TBS,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd04&isp=10&bind=0&uin=159413&playseek=0
TOKYO MX,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd08&isp=10&bind=0&uin=159413&playseek=0
WOWOW シネマ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs07&isp=10&bind=0&uin=159413&playseek=0
WOWOW プライム,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs12&isp=10&bind=0&uin=159413&playseek=0
WOWOW ライブ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs20&isp=10&bind=0&uin=159413&playseek=0
キッズステ???ション,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs07&isp=10&bind=0&uin=159413&playseek=0
ゴルフネットワーク,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs03&isp=10&bind=0&uin=159413&playseek=0
スカイA,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?c=0
NHK BSプレミアム,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs01&isp=10&bind=0&uin=159413&playseek=0
NHK Eテレ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd02&isp=10&bind=0&uin=159413&playseek=0
NHK 総合,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd01&isp=10&bind=0&uin=159413&playseek=0
NHK大阪 総合,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx06&isp=10&bind=0&uin=159413&playseek=0
TBS,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd04&isp=10&bind=0&uin=159413&playseek=0
TOKYO MX,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd08&isp=10&bind=0&uin=159413&playseek=0
WOWOW シネマ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs07&isp=10&bind=0&uin=159413&playseek=0
WOWOW プライム,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs12&isp=10&bind=0&uin=159413&playseek=0
WOWOW ライブ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs20&isp=10&bind=0&uin=159413&playseek=0
キッズステ???ション,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs07&isp=10&bind=0&uin=159413&playseek=0
ゴルフネットワーク,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs03&isp=10&bind=0&uin=159413&playseek=0
スカイA,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?c10&bind=0&uin=159413&playseek=0
NHK Eテレ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd02&isp=10&bind=0&uin=159413&playseek=0
NHK 総合,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd01&isp=10&bind=0&uin=159413&playseek=0
NHK大阪 総合,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx06&isp=10&bind=0&uin=159413&playseek=0
TBS,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd04&isp=10&bind=0&uin=159413&playseek=0
TOKYO MX,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd08&isp=10&bind=0&uin=159413&playseek=0
WOWOW シネマ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs07&isp=10&bind=0&uin=159413&playseek=0
WOWOW プライム,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs12&isp=10&bind=0&uin=159413&playseek=0
WOWOW ライブ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs20&isp=10&bind=0&uin=159413&playseek=0
キッズステ???ション,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs07&isp=10&bind=0&uin=159413&playseek=0
ゴルフネットワーク,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs03&isp=10&bind=0&uin=159413&playseek=0
スカイA,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cu8?cid=gd02&isp=10&bind=0&uin=159413&playseek=0
NHK 総合,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd01&isp=10&bind=0&uin=159413&playseek=0
NHK大阪 総合,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx06&isp=10&bind=0&uin=159413&playseek=0
TBS,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd04&isp=10&bind=0&uin=159413&playseek=0
TOKYO MX,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd08&isp=10&bind=0&uin=159413&playseek=0
WOWOW シネマ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs07&isp=10&bind=0&uin=159413&playseek=0
WOWOW プライム,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs12&isp=10&bind=0&uin=159413&playseek=0
WOWOW ライブ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs20&isp=10&bind=0&uin=159413&playseek=0
キッズステ???ション,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs07&isp=10&bind=0&uin=159413&playseek=0
ゴルフネットワーク,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs03&isp=10&bind=0&uin=159413&playseek=0
スカイA,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?clive/playlist.m3u8?cid=gd01&isp=10&bind=0&uin=159413&playseek=0
NHK大阪 総合,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx06&isp=10&bind=0&uin=159413&playseek=0
TBS,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd04&isp=10&bind=0&uin=159413&playseek=0
TOKYO MX,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd08&isp=10&bind=0&uin=159413&playseek=0
WOWOW シネマ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs07&isp=10&bind=0&uin=159413&playseek=0
WOWOW プライム,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs12&isp=10&bind=0&uin=159413&playseek=0
WOWOW ライブ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs20&isp=10&bind=0&uin=159413&playseek=0
キッズステ???ション,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs07&isp=10&bind=0&uin=159413&playseek=0
ゴルフネットワーク,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs03&isp=10&bind=0&uin=159413&playseek=0
スカイA,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?c000/zhongying/live/playlist.m3u8?cid=gx06&isp=10&bind=0&uin=159413&playseek=0
TBS,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd04&isp=10&bind=0&uin=159413&playseek=0
TOKYO MX,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd08&isp=10&bind=0&uin=159413&playseek=0
WOWOW シネマ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs07&isp=10&bind=0&uin=159413&playseek=0
WOWOW プライム,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs12&isp=10&bind=0&uin=159413&playseek=0
WOWOW ライブ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs20&isp=10&bind=0&uin=159413&playseek=0
キッズステ???ション,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs07&isp=10&bind=0&uin=159413&playseek=0
ゴルフネットワーク,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs03&isp=10&bind=0&uin=159413&playseek=0
スカイA,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?come.com:8000/zhongying/live/playlist.m3u8?cid=gd04&isp=10&bind=0&uin=159413&playseek=0
TOKYO MX,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd08&isp=10&bind=0&uin=159413&playseek=0
WOWOW シネマ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs07&isp=10&bind=0&uin=159413&playseek=0
WOWOW プライム,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs12&isp=10&bind=0&uin=159413&playseek=0
WOWOW ライブ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs20&isp=10&bind=0&uin=159413&playseek=0
キッズステ???ション,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs07&isp=10&bind=0&uin=159413&playseek=0
ゴルフネットワーク,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs03&isp=10&bind=0&uin=159413&playseek=0
スカイA,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd08&isp=10&bind=0&uin=159413&playseek=0
WOWOW シネマ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs07&isp=10&bind=0&uin=159413&playseek=0
WOWOW プライム,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs12&isp=10&bind=0&uin=159413&playseek=0
WOWOW ライブ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs20&isp=10&bind=0&uin=159413&playseek=0
キッズステ???ション,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs07&isp=10&bind=0&uin=159413&playseek=0
ゴルフネットワーク,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs03&isp=10&bind=0&uin=159413&playseek=0
スカイA,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?c?ネマ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs07&isp=10&bind=0&uin=159413&playseek=0
WOWOW プライム,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs12&isp=10&bind=0&uin=159413&playseek=0
WOWOW ライブ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs20&isp=10&bind=0&uin=159413&playseek=0
キッズステ???ション,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs07&isp=10&bind=0&uin=159413&playseek=0
